Rank,Title,URL,Score,Regions,Release_date,Actors
36,蜘蛛侠：平行宇宙,https://movie.douban.com/subject/26374197/,8.6,['美国'],2018-12-21,"['沙梅克·摩尔', '杰克·约翰逊', '海莉·斯坦菲尔德', '马赫沙拉·阿里', '布莱恩·泰里·亨利', '莉莉·汤姆林', '劳伦·维勒斯', '佐伊·克罗维兹', '约翰·木兰尼', '贵美子·格伦', '尼古拉斯·凯奇', '凯瑟琳·哈恩', '列维·施瑞博尔', '克里斯·派恩', '娜塔丽·莫瑞丝', '奥斯卡·伊萨克', '格蕾塔·李', '斯坦·李', '乔玛·塔科内', '华金·科西奥', '蕾克·贝尔', '梅勒妮·海恩斯', '尼克·杰恩', '穆尼卜·拉赫曼', '卡洛斯·萨拉戈萨', '黛西·罗斯·布莱内斯', '里夫·霍顿', '哈里森·奈特', '莱克斯·朗', '凯特琳·麦肯纳-威尔金森', '斯科特·门维尔', '克里斯托弗·米勒', '德维卡·帕利赫', '柯特妮·佩尔顿', '克里斯蒂·法瑞斯', '杰奎琳·皮诺尔', '贾斯汀·沉卡罗', '梅利莎·斯特姆', '彭昱畅', '张天爱', '波兹·马龙', '张琦', '宋国庆']"
37,切腹,https://movie.douban.com/subject/1304920/,9.4,['日本'],1962-09-16,"['仲代达矢', '石浜朗', '岩下志麻', '丹波哲郎', '三岛雅夫', '中谷一郎', '佐藤庆', '稻叶义男', '井川比佐志', '武内亨', '青木义朗', '松村达雄', '小林昭二', '富田仲次郎', '结城一朗', '三国连太郎', '林孝一', '田中谦三', '安住让']"
38,暗战,https://movie.douban.com/subject/1298898/,8.6,['中国香港'],1999-09-23,"['刘德华', '刘青云', '蒙嘉慧', '李子雄', '许绍雄', '林雪', '黄卓玲', '艾威', '林伟健', '洪伟良', '罗靖庭', '邱万城', '张浚鸿', '李子明', '李寿祺', '罗永昌', '黄华和', '苏恩磁', '谭王鸿', '黄锐生', '张耀辉', '张玉华', '曾健勇']"
39,谍影重重,https://movie.douban.com/subject/1304102/,8.6,"['美国', '德国', '捷克']",2002-11-21,"['马特·达蒙', '弗朗卡·波滕特', '克里斯·库珀', '克里夫·欧文', '朱丽娅·斯蒂尔斯', '布莱恩·考克斯', '阿德沃尔·阿吉纽依-艾格拜吉', '加布里埃尔·曼', '沃尔顿·戈金斯', '约什·汉密尔顿', '奥尔索·马利亚·奎利尼', '维森特·富兰克林', '丹尼尔·科比·埃尔斯基尼', '戴维·鲍姆伯', '卢多维克·布尔努瓦', '吉米·让-刘易斯', '休伯特·圣-麦卡里', '埃里克·莫罗', '安东尼·格林', '迪米特里·格里特萨斯']"
40,蝙蝠侠：侠影之谜,https://movie.douban.com/subject/1309069/,8.6,"['美国', '英国']",2005-06-29,"['克里斯蒂安·贝尔', '迈克尔·凯恩', '连姆·尼森', '凯蒂·霍尔姆斯', '加里·奥德曼', '基里安·墨菲', '汤姆·威尔金森', '鲁格·豪尔', '渡边谦', '小马克·布恩', '莱纳斯·罗彻', '摩根·弗里曼', '拉里·霍尔登', '杰拉德·墨菲', '柯林·麦克法兰', '莎拉·斯图尔特', '加斯·刘易斯', '理查德·布雷克', '拉德·舍博德兹加', '艾玛·洛克哈特', '克里斯蒂尼·亚当斯', '凯瑟琳·波特', '约翰·诺兰', '杰克·格里森', '大卫·拜德拉', '迪·泰尔斯', '乔榛', '迈克尔·斯泰利', '杰里米·西奥伯德', '马克·史密斯', '翁世杰', '提姆·布斯', '多米尼克·伯吉斯', '安德鲁·普利文', '江锦荣', '蒂莫西·迪尼汉', '布鲁斯·瓦比特', '查尔斯·爱德华兹', '大卫·勒格诺', '谢恩·里默', '卡尔·希尔斯', '瑞斯特德·库珀', '露西·钱伯斯', '诺亚里马吉茨', '马特·米勒', '大卫·莫瑞', '迪恩·亚历桑德罗', '吉尔·科雷林', '埃米尔·马蒂罗西', '塔梅尔·哈桑', '纳迪亚·卡梅隆-布莱克利', '露西·拉塞尔', '马克·斯特雷克', '亚历山德拉·巴斯蒂杜', '伊立沙·弗雷丁', '阿卜杜尔·波波拉', '詹姆斯·恩布里', '约翰·芬', '丹·普尔', '斯宾塞·怀尔丁', '莫恩博特斯', 'T·J·拉米尼']"
41,霍比特人3：五军之战,https://movie.douban.com/subject/2973079/,8.6,"['美国', '新西兰']",2015-01-23,"['马丁·弗瑞曼', '伊恩·麦克莱恩', '理查德·阿米蒂奇', '伊万杰琳·莉莉', '李·佩斯', '卢克·伊万斯', '本尼迪克特·康伯巴奇', '肯·斯托特', '詹姆斯·内斯比特', '比利·康诺利', '凯特·布兰切特', '伊安·霍姆', '克里斯托弗·李', '雨果·维文', '奥兰多·布鲁姆', '马努·贝内特', '艾丹·特纳', '迪恩·奥戈曼', '格拉汉姆·麦克泰维什', '斯蒂芬·弗雷', '米卡埃尔·佩斯布兰特', '彼得·杰克逊', '伊利亚·伍德', '布雷特·麦肯齐', '弗兰·威尔士', '托马辛·麦肯齐', '西尔维斯特·迈可伊', '亚当·布朗', '约翰·贝尔', '瑞安·盖奇', '柯南·史蒂文斯', '杰德·布罗菲', '布耐恩·布莱塞得', '马克·哈德洛', '约翰·凯伦', '彼得·汉布尔顿', '斯蒂芬·亨特', '威廉·基尔舍', '佩吉·内斯比特', '玛丽·内斯比特', '约翰·图伊', '基兰·沙阿', '鲁比·阿什伯恩·瑟金斯', '西蒙·伦顿', 'Venetia Verner', '艾萨克·哈蒙', '周志强', '马克·米钦森', '莎拉·皮尔斯', '沙恩·朗吉']"
42,复仇者联盟4：终局之战,https://movie.douban.com/subject/26100958/,8.5,['美国'],2019-04-24,"['小罗伯特·唐尼', '克里斯·埃文斯', '马克·鲁弗洛', '克里斯·海姆斯沃斯', '乔什·布洛林', '保罗·路德', '凯伦·吉兰', '杰瑞米·雷纳', '斯嘉丽·约翰逊', '唐·钱德尔', '布丽·拉尔森', '布莱德利·库珀', '泰莎·汤普森', '汤姆·赫兰德', '伊丽莎白·奥尔森', '本尼迪克特·康伯巴奇', '蒂尔达·斯文顿', '格温妮斯·帕特洛', '蕾妮·罗素', '约翰·斯拉特里', '查德维克·博斯曼', '安东尼·麦凯', '塞巴斯蒂安·斯坦', '克里斯·帕拉特', '汤姆·希德勒斯顿', '佐伊·索尔达娜', '丹娜·奎里拉', '王汉斌', '庞·克莱门捷夫', '戴夫·巴蒂斯塔', '利蒂希娅·赖特', '伊万杰琳·莉莉', '乔恩·费儒', '海莉·阿特维尔', '娜塔莉·波特曼', '玛丽莎·托梅', '塔伊加·维迪提', '安吉拉·贝塞特', '迈克尔·道格拉斯', '米歇尔·菲佛', '威廉·赫特', '寇碧·史莫德斯', '肖恩·古恩', '温斯顿·杜克', '琳达·卡德里尼', '马克斯米利亚诺·赫尔南德斯', '弗兰克·格里罗', '真田广之', '汤姆-沃恩-劳勒', '詹姆斯·达西', '雅各布·巴特朗', '范·迪塞尔', '罗伯特·雷德福', '塞缪尔·杰克逊', '伊薇特·尼科尔·布朗', '卡梅伦·布鲁姆布罗', '蒂莫西·卡尔', '凯瑞·康顿', '迈克尔·A·库克', '凯莉·库恩', '艾玛·福尔曼', '雷纳·加拉赫', '丹妮拉·加斯基', '郑肯', '小弗洛伊德·安东尼·约翰', '斯坦·李', '罗斯·马昆德', '布伦特·麦吉', '迈克尔·皮耶里诺·米勒', '卡兰·马尔韦', '泰瑞·诺塔里', '吉米·雷·皮肯斯', '迈克尔·詹姆斯·肖', '泰·辛普金斯', '格雷格·蒂芬', '艾娃·罗素', '乔·罗素', '玛丽亚·Z·威尔逊', '本杰明·韦弗', '劳尔·阿尔坎塔', '雅各布·埃文斯', '何塞·阿尔弗雷多·费尔南德斯', '布伦特·莫雷尔·加斯金斯', '安东尼·B·哈里斯', '肖恩·麦克米伦', '罗伯特·佩恩', '麦克斯威尔·海史密斯', '罗伯特·廷斯利', '费斯·洛根', '保罗·皮尔斯伯里', '特拉维斯·汤普森', '亚历珊德拉‧瑞秋·拉贝', '贾迈尔·钱伯斯', '阿米纳·卡普兰', '张闻天', '杰克逊·艾顿', '杰克·尚皮永', '詹妮弗·拉塞尔', '本·坂本', 'Jennifer Cain']"
43,乱,https://movie.douban.com/subject/1296196/,8.9,"['日本', '法国']",1985-06-01,"['仲代达矢', '寺尾聪', '根津甚八', '隆大介', '原田美枝子', '宫崎美子', '井川比佐志', '池畑慎之介', '油井昌由树', '加藤和夫', '松井范雄', '伊藤敏八', '儿玉谦次', '野村万斋', '加藤武', '田崎润', '植木等', '头师孝雄', '头师佳孝', '天田益男', '木村荣', '日比游一', '加藤精三', '南条玲子', '音羽久米子', '寺岛进', '东乡晴子', '本多猪四郎 ', '渡边哲', '宫坂广']"
44,精武英雄,https://movie.douban.com/subject/1292895/,8.6,"['中国香港', '中国大陆']",1994-12-22,"['李连杰', '中山忍', '钱小豪', '蔡少芬', '周比利', '秦沛', '仓田保昭', '袁祥仁', '楼学贤', '高桥利道', '谭淑梅', '彭子晴', '张浚鸿', '李文标', '林刚', '麦咏麟', '黄新', '卢庆辉', '刘思乐', '欧志明', '张玉华', '谷垣健治', '江苗定', '陈少华', '邓泰和', '林富伟', '周金江', '黄德仁', '李华干', '麦克·里德', '袁信义']"
45,勇闯夺命岛,https://movie.douban.com/subject/1292728/,8.6,['美国'],1996-06-07,"['肖恩·康纳利', '尼古拉斯·凯奇', '艾德·哈里斯', '约翰·斯宾塞', '大卫·摩斯', '威廉·弗西斯', '迈克尔·比恩', '瓦内萨·马赛尔', '约翰·C·麦金雷', '托尼·托德', '博基姆·伍德拜因', '格雷格·科林斯', '布伦丹·凯利', '史蒂夫·哈里斯', '丹尼·努齐', '克莱尔·弗兰妮', '托德·路易斯', '大卫·鲍', 'Dennis Chalker', 'Billy Devlin', '因格·内哈斯', '约翰·拉夫林', '哈利·哈姆弗瑞斯', '霍华德·普拉特', '威利·加森', 'Thomas J. Hageboeck', '德怀特·希克斯', '安东尼·克拉克', '雷蒙德·奥康纳', '路奈尔·坎贝尔', '山姆·惠普尔', '汤姆·托尔斯', '安东尼·吉德拉', '吉姆·卡维泽', '约翰·伊诺斯三世', '布克·卡特里安', '马修·詹姆斯·居尔布兰松', '斯坦利·安德森', '山德·贝克利', '理查德·康蒂', '雷蒙德·克鲁斯', '里克·德拉辛', '大卫·马歇尔·格兰特', '菲利普·贝克·霍尔', '迈克尔·罗斯', '杰洛米诺·斯芬克斯', 'Ezra Stanley', '凯文·韦斯曼', '斯图亚特·维尔森']"
46,神探,https://movie.douban.com/subject/2027938/,8.5,['中国香港'],2008-02-22,"['刘青云', '安志杰', '林家栋', '林熙蕾', '李国麟', '李彩宁', '陈慧珊', '林雪', '张兆辉', '刘锦玲', '郭少芸', '郑保瑞', '赵志诚', '王璐瑶', '张家杰', '辛格·哈提汗·比托', '李日升', '谷祖琳', '高雄', '王肇强', '张耀辉']"
47,角斗士,https://movie.douban.com/subject/1293530/,8.6,"['美国', '英国', '马耳他', '摩洛哥']",2000-05-05,"['罗素·克劳', '华金·菲尼克斯', '康妮·尼尔森', '奥列佛·里德', '理查德·哈里斯', '德里克·雅各比', '杰曼·翰苏', '大卫·斯科菲尔德', '约翰·斯拉普内尔', '托马斯·阿拉纳', '拉尔夫·莫勒', '斯宾塞·崔特·克拉克', '戴维·海明斯', '汤米·弗拉纳根', '史文-欧尔·托尔森', '欧米德·吉亚李利', 'Chris Kell', '托尼·库兰', '大卫·拜利', '艾尔·阿什顿', '雷·卡雷贾', '詹妮娜·法西奥', '乔治·坎塔里尼', '阿兰·柯德勒', '迈克尔·梅林杰', '亚当·利维', '吉力·吉尔克里斯特', 'Kjeld Gogosha-Clark', '尼克·梅因', '若昂·科斯塔·梅内塞斯', '迈克·米切尔', '诺曼·坎贝尔·里斯', '布瑞恩·斯米吉', '童自荣', '乔榛', '沈晓谦', '杰夫·鲁多姆']"
48,守望者,https://movie.douban.com/subject/1972698/,8.6,['美国'],2009-03-06,"['帕特里克·威尔森', '卡拉·古奇诺', '比利·克鲁德普', '玛琳·阿克曼', '杰弗里·迪恩·摩根', '马修·古迪', '杰基·厄尔·哈利', '马特·弗里沃', '史蒂芬·麦克哈蒂', '劳拉·门内尔', '詹姆斯·M.康纳', '杰拉德·巴特勒', '扎克·施奈德', '丹·佩恩', '迈克尔·艾克朗德', '尼尔迈特', '凯利·格泽尔', '达伦·萨赫拉维', '帕特里克·萨邦圭', '阿加·达什', '道恩·楚拜', '亚历桑德罗·朱利安尼', '杰伊·布拉泽奥', '克林特·卡尔顿', '斯蒂芬妮·贝尔丁', '丹尼·伍德伯恩', '富尔·切切里', '凯文·麦克纳尔蒂', '迈克尔·科普萨', '加里·切克', '杰瑞·瓦塞尔曼', '肯·特雷布莱特', '克里斯·高瑟', '格伦·恩尼斯', '罗恩·法斯勒', '弗兰克·诺瓦克', '杰森斯·乔姆宾', '珥杜', 'John R. Taylor', 'Chris Weber', '麦克·卡朋特', 'Mi-Jung Lee', ""Ashley O'Connell"", 'Neil Schell', '泰勒·麦克克莱顿', 'Parm Soor', 'Chris Burns', '迈克尔·史蒂文斯', '马诺·苏德', '马修·哈里逊', '道格拉斯·查普曼', 'Damon Caro', '路易斯·奇里洛', '库尔特·埃文斯', '海蒂伊罗', '罗布·拉贝尔', '玛莎·雷吉斯']"
49,黄海,https://movie.douban.com/subject/3743114/,8.5,"['韩国', '美国', '中国香港']",2010-12-22,"['河正宇', '金允石', '郑满植', '李哲民 ', '李艾', '白贤宇', '全仁杰', '崔旭', '权贵德', '全珍宇', '郭度沅', '宋元钟', '金东贤', '廉东铉', '赵在允', '卓成恩', '林艺媛', '李熙俊', '方惠英', '赵成夏', '朴炳垠', '李瑜美', '刘河福', '千明宰', '尹炳熙', '杨基元', '徐东锡', '姜贤重', '赵河硕', '孙康国', '廉东宪']"
50,霍比特人1：意外之旅,https://movie.douban.com/subject/1966182/,8.5,"['美国', '新西兰']",2013-02-22,"['伊恩·麦克莱恩', '马丁·弗瑞曼', '理查德·阿米蒂奇', '肯·斯托特', '格拉汉姆·麦克泰维什', '詹姆斯·内斯比特', '迪恩·奥戈曼', '艾丹·特纳', '雨果·维文', '凯特·布兰切特', '安迪·瑟金斯', '西尔维斯特·迈可伊', '克里斯托弗·李', '伊利亚·伍德', '伊安·霍姆', '李·佩斯', '本尼迪克特·康伯巴奇', '姜广涛', '马努·贝内特', '布雷特·麦肯齐', '泰瑞·诺塔里', '陆建艺', '亚当·布朗', '柯南·史蒂文斯', '布耐恩·布莱塞得', '杰德·布罗菲', '马克·哈德洛', '约翰·凯伦', '斯蒂芬·亨特', '彼得·汉布尔顿', '威廉·基尔舍', '巴瑞·哈姆弗莱斯', '鲁比·阿什伯恩·瑟金斯', '约翰·劳斯', '迈克尔·米兹拉希', '海登·J·维尔', '史蒂芬·乌瑞', '杰弗瑞·托马斯', '周志强']"
51,变脸,https://movie.douban.com/subject/1292659/,8.5,['美国'],1997-06-27,"['约翰·特拉沃尔塔', '尼古拉斯·凯奇', '琼·艾伦', '亚历桑德罗·尼沃拉', '吉娜·格申', '多米尼克·斯万', '尼克·卡萨维蒂', '哈威·普雷斯内尔', '科鲁姆·费奥瑞', '约翰·卡洛·林奇', '希·庞德', '罗伯特·维斯多姆', '赵牡丹', '詹姆斯·丹顿', '马特·罗斯', '克里斯·鲍尔', '迈尔斯·杰弗里', '大卫·麦克库利', '托马斯·简', '汤米·弗拉纳根', '达纳·史密斯', '罗密·温莎', '保罗•希普', '柯克·鲍兹', '劳伦·辛克莱尔', '本·里德', '丽莎·博伊尔', '琳达·霍夫曼', '丹尼·马斯特森', '迈克尔·罗查', '麦克·韦柏', '梅根·保罗', '诺姆·卡普顿']"
52,速度与激情5,https://movie.douban.com/subject/4286017/,8.5,['美国'],2011-05-12,"['范·迪塞尔', '保罗·沃克', '乔丹娜·布鲁斯特', '泰瑞斯·吉布森', '卢达克里斯', '马特·斯查尔兹', '姜成镐', '盖尔·加朵', '特戈·卡尔德隆', '唐·奥马尔', '乔昆姆·德·阿尔梅达', '道恩·强森', '埃尔莎·帕塔奇', '迈克尔·埃尔比', '费尔南多·钱', '阿里米·巴尔拉德', '约戈·康斯坦丁', '杰夫·米德', 'Joseph Melendez', '马克·希克斯', 'Corey Michael Eubanks', '小路易斯·达·席尔瓦', '肯特·绍克内克', '莎伦泰', '埃莱娜·卡多纳', 'Amanda Salinas', 'Benjamin Easterday', '伊娃·门德斯', '杰瑞德·莫泽', '米歇尔·罗德里格兹', '布赖恩·泰斯特', '伊万·J·托雷斯·拉桑塔', '陈浩', 'Reema Sampat', 'TJ Hassan', 'Arlene Santana']"
53,霍比特人2：史矛革之战,https://movie.douban.com/subject/11606328/,8.5,"['美国', '新西兰']",2014-02-21,"['伊恩·麦克莱恩', '马丁·弗瑞曼', '理查德·阿米蒂奇', '本尼迪克特·康伯巴奇', '奥兰多·布鲁姆', '伊万杰琳·莉莉', '李·佩斯', '卢克·伊万斯', '斯蒂芬·弗雷', '肯·斯托特', '詹姆斯·内斯比特', '约翰·贝尔', '马努·贝内特', '杰德·布罗菲', '亚当·布朗', '约翰·凯伦', '瑞安·盖奇', '马克·哈德洛', '彼得·汉布尔顿', '斯蒂芬·亨特', '威廉·基尔舍', '西尔维斯特·迈可伊', '格拉汉姆·麦克泰维什', '迪恩·奥戈曼', '米卡埃尔·佩斯布兰特', '艾丹·特纳', '佩吉·内斯比特', '玛丽·内斯比特', 'Venetia Verner', '丹妮尔·梅森', '周志强', '姜广涛', '伊利亚·伍德', '西蒙·伦顿', '马克·米钦森', '莎拉·皮尔斯', '史蒂芬·乌瑞', 'Isabelle Rose Kircher', '泰瑞·诺塔里', '克里斯托弗·李', 'Robin Kerr', '雨果·维文', '彼得·杰克逊', '史蒂芬·寇贝尔', '格雷格·埃利斯', '达拉斯·巴内特', '克里格·霍尔', '劳伦斯·马克奥雷', '凯特·布兰切特']"
54,速度与激情7,https://movie.douban.com/subject/23761370/,8.4,"['美国', '中国大陆', '日本']",2015-04-12,"['范·迪塞尔', '保罗·沃克', '杰森·斯坦森', '米歇尔·罗德里格兹', '乔丹娜·布鲁斯特', '泰瑞斯·吉布森', '卢达克里斯', '道恩·强森', '卢卡斯·布莱克', '库尔特·拉塞尔', '娜塔莉·伊曼纽尔', '埃尔莎·帕塔奇', '盖尔·加朵', '约翰·布罗特顿', '卢克·伊万斯', '托尼·贾', '杰曼·翰苏', '诺尔·古格雷米', '阿里·法扎勒', '姜成镐', '龙达·鲁西', '伊吉·阿德利亚', '乔恩·李·布罗迪', '查理·普斯', '萨拉·米博·孙', '乔赛琳·唐娜休', '布里特妮·阿尔格', '宝娃', '卡莉·普雷斯科特', '斯蒂芬·考特尔', '托娜塔·摩根', '安娜·科尔韦尔', '阿莉莎·威尼斯', '柯迪·沃克', '罗伯特·普拉尔戈', '切尔西·佩雷拉', '凯瑟琳陈', '布莱恩·马霍尼', '法希姆·纳吉', '若泽·阿布利尔', '贾内尔·伊斯拉斯', '斯蒂芬妮·泰勒·琼斯', '瑞贝卡·莱伊']"
55,国产凌凌漆,https://movie.douban.com/subject/1307739/,8.4,['中国香港'],1994-10-13,"['周星驰', '袁咏仪', '罗家英', '陈宝莲', '郑祖', '黄锦江', '李力持', '于荣光', '李健仁', '古明华', '黄一飞', '梁思浩', '梁小熊', '曾守明', '邓兆尊', '梁克逊', '黄老邪', '叶进', '邓泰和', '钟荣', '邹义训', '英德拉·利奇', '张耀辉', '王肇强']"
56,疯狂的赛车,https://movie.douban.com/subject/2124703/,8.4,['中国大陆'],2009-01-20,"['黄渤', '戎祥', '九孔', '徐峥', '王双宝', '巴多', '董立范', '高捷', '马少骅', '王迅', '刘刚', 'Worapoj Thuantanon', '赵奔', '李麒麟', '姜志刚', '王鹭', '宁浩']"
57,王牌特工：特工学院,https://movie.douban.com/subject/24405378/,8.4,"['英国', '美国']",2015-03-27,"['塔伦·埃哲顿', '科林·费尔斯', '塞缪尔·杰克逊', '迈克尔·凯恩', '马克·斯特朗', '索菲·库克森', '索菲亚·波多拉', '马克·哈米尔', '杰克·达文波特', '萨曼塔·沃马克', '汉娜·奥斯特罗姆', '约诺·戴维斯', '亚历克斯·尼科洛夫', '维利贝·托皮奇', '杰夫·贝尔', '艾德里安·奎因顿', '乔丹·朗', '西奥·巴克利姆-比格斯', '摩根·华金斯', '拉尔夫·伊内森', '爱德华·霍尔克罗夫特', '尼古拉斯·班克斯', '莉莉·崔佛斯', '杰克·卡特莫尔-斯科特', '罗温·波隆斯基', '阿拉斯泰尔·麦金托什', '理查德·布雷克', '刘北辰', '郭易峰', '马特·霍金斯', 'Jack ""JB"" Bauer ', '安德烈·莱纳', '张欣', '本·迪洛韦', '内芙·加切夫', '克里·约翰逊', '汤姆·普赖尔', '卡利·内勒', '保利娜·博内瓦', '丹尼尔·韦斯特伍德']"
